"Order Number","Line Item","Order Date","Delivery Date",CustomerKey,StoreKey,ProductKey,Quantity,"Currency Code"
1636003,2,6/24/2019,,418091,20,381,2,EUR
1636004,1,6/24/2019,,547701,21,375,1,EUR
1636004,2,6/24/2019,,547701,21,1179,2,EUR
1636005,1,6/24/2019,,776266,29,55,1,EUR
1636006,1,6/24/2019,,1691683,43,1364,5,USD
1636006,2,6/24/2019,,1691683,43,1426,1,USD
1636007,1,6/24/2019,6/30/2019,1059468,0,760,1,GBP
1636007,2,6/24/2019,6/30/2019,1059468,0,474,3,GBP
1636007,3,6/24/2019,6/30/2019,1059468,0,1754,3,GBP
1636008,1,6/24/2019,,1286602,65,122,6,USD
1636008,2,6/24/2019,,1286602,65,60,4,USD
1636009,1,6/24/2019,,945870,36,1101,3,GBP
1636009,2,6/24/2019,,945870,36,1607,6,GBP
1636010,1,6/24/2019,,1184405,42,428,7,GBP
1636011,1,6/24/2019,,1495200,53,1482,4,USD
1636011,2,6/24/2019,,1495200,53,2011,1,USD
1636011,3,6/24/2019,,1495200,53,432,2,USD
1636011,4,6/24/2019,,1495200,53,102,7,USD
1636013,1,6/24/2019,,1067256,42,1661,1,GBP
1636014,1,6/24/2019,6/28/2019,1363258,0,1657,1,USD
1636014,2,6/24/2019,6/28/2019,1363258,0,455,6,USD
1636015,1,6/24/2019,,1693813,56,1843,1,USD
1636015,2,6/24/2019,,1693813,56,108,2,USD
1636015,3,6/24/2019,,1693813,56,1572,4,USD
1636015,4,6/24/2019,,1693813,56,1056,3,USD
1636016,1,6/24/2019,,1946796,55,65,2,USD
1636017,1,6/24/2019,,470064,20,440,7,EUR
1636017,2,6/24/2019,,470064,20,156,2,EUR
1636018,1,6/24/2019,6/27/2019,398056,0,1646,9,CAD
1636018,2,6/24/2019,6/27/2019,398056,0,1685,2,CAD
1636020,1,6/24/2019,,1190648,40,1691,3,GBP
1637000,1,6/25/2019,,163999,5,945,3,AUD
1637000,2,6/25/2019,,163999,5,1733,4,AUD
1637000,3,6/25/2019,,163999,5,74,2,AUD
1637000,4,6/25/2019,,163999,5,1584,1,AUD
1637001,1,6/25/2019,7/1/2019,1433216,0,1531,2,USD
1637001,2,6/25/2019,7/1/2019,1433216,0,459,4,USD
1637001,3,6/25/2019,7/1/2019,1433216,0,1578,3,USD
1637002,1,6/25/2019,,1429357,61,1573,4,USD
1637002,2,6/25/2019,,1429357,61,1101,2,USD
1637003,1,6/25/2019,,1936191,55,1342,2,USD
1637003,2,6/25/2019,,1936191,55,423,1,USD
1637003,3,6/25/2019,,1936191,55,1950,1,USD
1637003,4,6/25/2019,,1936191,55,1668,1,USD
1637004,1,6/25/2019,,1723103,54,719,3,USD
1637004,2,6/25/2019,,1723103,54,1605,1,USD
1637005,1,6/25/2019,,703938,30,1623,1,EUR
1637005,2,6/25/2019,,703938,30,430,2,EUR
1637005,3,6/25/2019,,703938,30,1425,1,EUR
1637005,4,6/25/2019,,703938,30,1123,1,EUR
1637006,1,6/25/2019,,1674304,49,52,1,USD
1637007,1,6/25/2019,,1399159,49,1412,3,USD
1637008,1,6/25/2019,,1601387,50,419,3,USD
1637009,1,6/25/2019,6/26/2019,1598675,0,946,10,USD
1637009,2,6/25/2019,6/26/2019,1598675,0,869,3,USD
1637009,3,6/25/2019,6/26/2019,1598675,0,1515,2,USD
1637009,4,6/25/2019,6/26/2019,1598675,0,1264,2,USD
1637009,5,6/25/2019,6/26/2019,1598675,0,1042,7,USD
1637010,1,6/25/2019,,538047,21,112,4,EUR
1637011,1,6/25/2019,,127015,6,448,3,AUD
1637011,2,6/25/2019,,127015,6,500,5,AUD
1637012,1,6/25/2019,,422579,20,433,2,EUR
1637014,1,6/25/2019,,1209498,51,449,2,USD
1637014,2,6/25/2019,,1209498,51,1481,6,USD
1637014,3,6/25/2019,,1209498,51,544,2,USD
1637014,4,6/25/2019,,1209498,51,510,1,USD
1637015,1,6/25/2019,6/28/2019,1071414,0,144,7,GBP
1637015,2,6/25/2019,6/28/2019,1071414,0,455,3,GBP
1637016,1,6/25/2019,,1687142,64,2088,4,USD
1637016,2,6/25/2019,,1687142,64,456,1,USD
1637017,1,6/25/2019,,1289001,61,1415,2,USD
1637018,1,6/25/2019,,1826200,57,423,1,USD
1637018,2,6/25/2019,,1826200,57,1883,1,USD
1637019,1,6/25/2019,,261086,9,1668,7,CAD
1637019,2,6/25/2019,,261086,9,1576,2,CAD
1637019,3,6/25/2019,,261086,9,1221,3,CAD
1637020,1,6/25/2019,6/28/2019,1315506,0,2516,4,USD
1637021,1,6/25/2019,,501476,21,1711,4,EUR
1637021,2,6/25/2019,,501476,21,1579,5,EUR
1637021,3,6/25/2019,,501476,21,1663,2,EUR
1637022,1,6/25/2019,,807157,31,1751,8,EUR
1637022,2,6/25/2019,,807157,31,1365,2,EUR
1637022,3,6/25/2019,,807157,31,1665,1,EUR
1637023,1,6/25/2019,,1207035,63,1682,7,USD
1637024,1,6/25/2019,,1537459,61,2513,3,USD
1637025,1,6/25/2019,,1470908,53,1466,2,USD
1637025,2,6/25/2019,,1470908,53,447,1,USD
1637025,3,6/25/2019,,1470908,53,1428,1,USD
1637025,4,6/25/2019,,1470908,53,189,4,USD
1638000,1,6/26/2019,7/2/2019,1384464,0,2509,1,USD
1638000,2,6/26/2019,7/2/2019,1384464,0,975,2,USD
1638001,1,6/26/2019,,1653040,50,1660,4,USD
1638001,2,6/26/2019,,1653040,50,1985,1,USD
1638001,3,6/26/2019,,1653040,50,429,1,USD
1638002,1,6/26/2019,,304221,10,2011,3,CAD
1638002,2,6/26/2019,,304221,10,701,6,CAD
1638002,3,6/26/2019,,304221,10,1700,10,CAD
1638002,4,6/26/2019,,304221,10,1525,3,CAD
1638002,5,6/26/2019,,304221,10,1041,2,CAD
1638002,6,6/26/2019,,304221,10,56,1,CAD
1638003,1,6/26/2019,,75706,4,965,9,AUD
1638004,1,6/26/2019,,585968,20,583,3,EUR
1638004,2,6/26/2019,,585968,20,1423,1,EUR
1638005,1,6/26/2019,,1386224,59,494,6,USD
1638005,2,6/26/2019,,1386224,59,1669,3,USD
1638006,1,6/26/2019,,1227891,55,1639,4,USD
1638006,2,6/26/2019,,1227891,55,421,2,USD
1638006,3,6/26/2019,,1227891,55,2493,3,USD
1638007,1,6/26/2019,,1539806,66,612,1,USD
1638008,1,6/26/2019,6/29/2019,595017,0,22,4,EUR
1638009,1,6/26/2019,,1187490,40,1652,5,GBP
1638009,2,6/26/2019,,1187490,40,1596,1,GBP
1638009,3,6/26/2019,,1187490,40,2484,4,GBP
1638010,1,6/26/2019,,321291,8,1465,2,CAD
1638010,2,6/26/2019,,321291,8,440,2,CAD
1638010,3,6/26/2019,,321291,8,1614,5,CAD
1638010,4,6/26/2019,,321291,8,730,2,CAD
1638011,1,6/26/2019,6/29/2019,737166,0,1366,1,EUR
1638012,1,6/26/2019,,2080484,47,1195,2,USD
1638012,2,6/26/2019,,2080484,47,1793,1,USD
1638012,3,6/26/2019,,2080484,47,1533,1,USD
1638013,1,6/26/2019,,1785366,48,1609,2,USD
1638014,1,6/26/2019,,240347,9,341,5,CAD
1638014,2,6/26/2019,,240347,9,1700,1,CAD
1638014,3,6/26/2019,,240347,9,2508,3,CAD
1638015,1,6/26/2019,6/30/2019,1092098,0,344,1,GBP
1638016,1,6/26/2019,,1877744,63,1628,2,USD
1638016,2,6/26/2019,,1877744,63,2357,4,USD
1638017,1,6/26/2019,,1769294,65,1430,2,USD
1638017,2,6/26/2019,,1769294,65,1611,3,USD
1638017,3,6/26/2019,,1769294,65,1349,3,USD
1638018,1,6/26/2019,,2007027,55,1575,2,USD
1638018,2,6/26/2019,,2007027,55,1653,2,USD
1638018,3,6/26/2019,,2007027,55,1577,1,USD
1638019,1,6/26/2019,6/28/2019,1335146,0,63,5,USD
1638019,2,6/26/2019,6/28/2019,1335146,0,1062,3,USD
1638019,3,6/26/2019,6/28/2019,1335146,0,359,5,USD
1638020,1,6/26/2019,,1208968,54,49,1,USD
1638021,1,6/26/2019,,1691086,47,1757,6,USD
1638021,2,6/26/2019,,1691086,47,180,3,USD
1638022,1,6/26/2019,6/29/2019,1750142,0,148,2,USD
1638022,2,6/26/2019,6/29/2019,1750142,0,1520,4,USD
1638022,3,6/26/2019,6/29/2019,1750142,0,1616,1,USD
1638023,1,6/26/2019,,1103294,37,1704,1,GBP
1638023,2,6/26/2019,,1103294,37,2093,3,GBP
1638025,1,6/26/2019,,1673438,47,40,1,USD
1638026,1,6/26/2019,,1051282,39,1664,4,GBP
1638026,2,6/26/2019,,1051282,39,2114,6,GBP
1638026,3,6/26/2019,,1051282,39,1255,2,GBP
1638026,4,6/26/2019,,1051282,39,565,5,GBP
1638026,5,6/26/2019,,1051282,39,1484,1,GBP
1638026,6,6/26/2019,,1051282,39,1183,1,GBP
1638026,7,6/26/2019,,1051282,39,2459,4,GBP
1638027,1,6/26/2019,,1472967,62,41,1,USD
1638028,1,6/26/2019,,1929971,44,1506,1,USD
1638028,2,6/26/2019,,1929971,44,581,1,USD
1638028,3,6/26/2019,,1929971,44,440,1,USD
1638029,1,6/26/2019,,1734698,62,449,1,USD
1638029,2,6/26/2019,,1734698,62,451,2,USD
1638029,3,6/26/2019,,1734698,62,1715,4,USD
1638031,1,6/26/2019,6/30/2019,1422175,0,1669,6,USD
1638031,2,6/26/2019,6/30/2019,1422175,0,1672,1,USD
1638031,3,6/26/2019,6/30/2019,1422175,0,446,2,USD
1638032,1,6/26/2019,6/30/2019,1301181,0,1588,7,USD
1638032,2,6/26/2019,6/30/2019,1301181,0,100,3,USD
1638032,3,6/26/2019,6/30/2019,1301181,0,78,1,USD
1638032,4,6/26/2019,6/30/2019,1301181,0,419,2,USD
1638032,5,6/26/2019,6/30/2019,1301181,0,493,7,USD
1638032,6,6/26/2019,6/30/2019,1301181,0,1049,1,USD
1638033,1,6/26/2019,6/30/2019,611635,0,1615,1,EUR
1638033,2,6/26/2019,6/30/2019,611635,0,459,2,EUR
1638033,3,6/26/2019,6/30/2019,611635,0,2030,3,EUR
1638033,4,6/26/2019,6/30/2019,611635,0,1518,3,EUR
1638034,1,6/26/2019,7/1/2019,1141652,0,1673,1,GBP
1638035,1,6/26/2019,,1730391,53,1001,1,USD
1639002,1,6/27/2019,7/3/2019,927080,0,104,2,GBP
1639002,2,6/27/2019,7/3/2019,927080,0,1388,3,GBP
1639003,1,6/27/2019,,876841,32,1616,3,EUR
1639003,2,6/27/2019,,876841,32,390,1,EUR
1639003,3,6/27/2019,,876841,32,1681,3,EUR
1639005,1,6/27/2019,,2076591,55,1760,1,USD
1639005,2,6/27/2019,,2076591,55,1427,1,USD
1639006,1,6/27/2019,,1618921,59,603,3,USD
1639007,1,6/27/2019,,1802052,43,105,2,USD
1639007,2,6/27/2019,,1802052,43,1661,2,USD
1639008,1,6/27/2019,6/29/2019,1693920,0,1300,2,USD
1639008,2,6/27/2019,6/29/2019,1693920,0,1665,1,USD
1639008,3,6/27/2019,6/29/2019,1693920,0,2491,1,USD
1639008,4,6/27/2019,6/29/2019,1693920,0,1697,2,USD
1639009,1,6/27/2019,,2073697,63,917,5,USD
1639009,2,6/27/2019,,2073697,63,439,1,USD
1639009,3,6/27/2019,,2073697,63,1206,1,USD
1639009,4,6/27/2019,,2073697,63,2509,1,USD
1639010,1,6/27/2019,,1480115,53,1064,5,USD
1639011,1,6/27/2019,,1401276,49,1623,7,USD
1639011,2,6/27/2019,,1401276,49,1163,1,USD
1639011,3,6/27/2019,,1401276,49,1009,1,USD
1639011,4,6/27/2019,,1401276,49,1598,3,USD
1639012,1,6/27/2019,,1969704,54,66,1,USD
1639013,1,6/27/2019,,1226012,66,1648,3,USD
1639013,2,6/27/2019,,1226012,66,1813,3,USD
1639014,1,6/27/2019,6/29/2019,2063343,0,439,3,USD
1639014,2,6/27/2019,6/29/2019,2063343,0,1592,1,USD
1639015,1,6/27/2019,,1800131,59,1714,7,USD
1639015,2,6/27/2019,,1800131,59,1199,2,USD
1639015,3,6/27/2019,,1800131,59,65,3,USD
1639015,4,6/27/2019,,1800131,59,1680,3,USD
1639015,5,6/27/2019,,1800131,59,1336,2,USD
1639015,6,6/27/2019,,1800131,59,418,8,USD
1639015,7,6/27/2019,,1800131,59,1726,4,USD
1639016,1,6/27/2019,,1951334,55,56,1,USD
1639016,2,6/27/2019,,1951334,55,73,1,USD
1639016,3,6/27/2019,,1951334,55,1148,2,USD
1639016,4,6/27/2019,,1951334,55,987,3,USD
1639017,1,6/27/2019,,1316816,47,1692,1,USD
1639018,1,6/27/2019,,1313754,49,456,5,USD
1639018,2,6/27/2019,,1313754,49,89,3,USD
1639018,3,6/27/2019,,1313754,49,459,1,USD
1639018,4,6/27/2019,,1313754,49,1822,3,USD
1639019,1,6/27/2019,,1908923,48,1494,3,USD
1639019,2,6/27/2019,,1908923,48,1666,1,USD
1639021,1,6/27/2019,6/29/2019,1284322,0,1818,2,USD
1639022,1,6/27/2019,7/4/2019,1765346,0,497,1,USD
1639023,1,6/27/2019,,1944880,49,487,2,USD
1639023,2,6/27/2019,,1944880,49,325,4,USD
1639023,4,6/27/2019,,1944880,49,2140,2,USD
1639024,1,6/27/2019,,1303880,50,1967,1,USD
1639024,2,6/27/2019,,1303880,50,946,1,USD
1639024,3,6/27/2019,,1303880,50,1586,2,USD
1639025,1,6/27/2019,,1534133,44,429,2,USD
1639026,1,6/27/2019,,475574,27,1563,7,EUR
1639026,2,6/27/2019,,475574,27,985,2,EUR
1639026,3,6/27/2019,,475574,27,1421,2,EUR
1639026,4,6/27/2019,,475574,27,1410,1,EUR
1639028,1,6/27/2019,,633904,12,1383,2,EUR
1639028,2,6/27/2019,,633904,12,2497,8,EUR
1639029,1,6/27/2019,6/30/2019,788834,0,1505,1,EUR
1639030,1,6/27/2019,,937300,38,1454,1,GBP
1639031,1,6/27/2019,,1365045,48,417,4,USD
1639032,1,6/27/2019,,1743080,48,403,1,USD
1639032,2,6/27/2019,,1743080,48,118,1,USD
1639033,1,6/27/2019,,1888585,55,1265,2,USD
1639033,2,6/27/2019,,1888585,55,452,2,USD
1639033,3,6/27/2019,,1888585,55,1595,3,USD
1639035,1,6/27/2019,6/29/2019,1361682,0,1003,8,USD
1639036,1,6/27/2019,,1915620,61,399,3,USD
1639037,1,6/27/2019,,1323882,63,1439,4,USD
1639037,2,6/27/2019,,1323882,63,470,2,USD
1639038,1,6/27/2019,,1314859,56,201,7,USD
1639039,1,6/27/2019,,1563724,62,426,2,USD
1639039,2,6/27/2019,,1563724,62,434,2,USD
1639040,1,6/27/2019,,1241860,63,432,2,USD
1639041,1,6/27/2019,7/1/2019,448232,0,2106,2,EUR
1640000,1,6/28/2019,,607852,12,1315,2,EUR
1640001,1,6/28/2019,7/2/2019,1727550,0,1638,2,USD
1640002,1,6/28/2019,,1204396,55,1323,7,USD
1640002,2,6/28/2019,,1204396,55,47,3,USD
1640002,3,6/28/2019,,1204396,55,2502,1,USD
1640002,4,6/28/2019,,1204396,55,49,8,USD
1640002,5,6/28/2019,,1204396,55,617,3,USD
1640002,6,6/28/2019,,1204396,55,1811,2,USD
1640004,1,6/28/2019,,436747,23,32,1,EUR
1640005,1,6/28/2019,,1240746,45,1677,8,USD
1640006,1,6/28/2019,,1446473,44,1693,1,USD
1640006,2,6/28/2019,,1446473,44,1454,3,USD
1640006,3,6/28/2019,,1446473,44,1594,2,USD
1640006,4,6/28/2019,,1446473,44,1372,7,USD
1640006,5,6/28/2019,,1446473,44,1593,3,USD
1640006,6,6/28/2019,,1446473,44,445,1,USD
1640007,1,6/28/2019,,768882,29,1706,1,EUR
1640007,2,6/28/2019,,768882,29,427,8,EUR
1640008,1,6/28/2019,7/3/2019,1852635,0,164,2,USD
1640009,1,6/28/2019,7/2/2019,2007027,0,444,4,USD
1640009,2,6/28/2019,7/2/2019,2007027,0,743,3,USD
1640010,1,6/28/2019,,308920,10,1583,1,CAD
1640010,2,6/28/2019,,308920,10,1684,5,CAD
1640011,1,6/28/2019,,668660,13,176,3,EUR
1640011,2,6/28/2019,,668660,13,1468,2,EUR
1640012,1,6/28/2019,,1169886,37,1632,6,GBP
1640012,2,6/28/2019,,1169886,37,1327,7,GBP
1640013,1,6/28/2019,7/4/2019,1572714,0,1672,1,USD
1640013,2,6/28/2019,7/4/2019,1572714,0,50,2,USD
1640013,3,6/28/2019,7/4/2019,1572714,0,1796,1,USD
1640013,4,6/28/2019,7/4/2019,1572714,0,1658,4,USD
1640014,1,6/28/2019,,579293,23,1678,3,EUR
1640015,1,6/28/2019,,1887682,54,1818,7,USD
1640015,2,6/28/2019,,1887682,54,393,10,USD
1640015,3,6/28/2019,,1887682,54,1588,1,USD
1640015,4,6/28/2019,,1887682,54,2010,1,USD
1640016,1,6/28/2019,,983422,40,353,1,GBP
1640016,2,6/28/2019,,983422,40,1632,2,GBP
1640016,3,6/28/2019,,983422,40,518,10,GBP
1640016,4,6/28/2019,,983422,40,1458,3,GBP
1640017,1,6/28/2019,,350710,10,1670,2,CAD
1640017,2,6/28/2019,,350710,10,71,1,CAD
1640017,3,6/28/2019,,350710,10,1587,3,CAD
1640018,1,6/28/2019,,2002372,44,1016,3,USD
1640018,2,6/28/2019,,2002372,44,1687,3,USD
1640018,3,6/28/2019,,2002372,44,2463,2,USD
1640018,4,6/28/2019,,2002372,44,1771,1,USD
1640019,1,6/28/2019,,947510,39,1425,6,GBP
1640019,2,6/28/2019,,947510,39,445,3,GBP
1640019,3,6/28/2019,,947510,39,1598,1,GBP
1640019,4,6/28/2019,,947510,39,1745,3,GBP
1640021,1,6/28/2019,,159547,6,1300,2,AUD
1640023,1,6/28/2019,,1131276,42,2108,3,GBP
1640024,1,6/28/2019,7/1/2019,1122233,0,67,3,GBP
1640025,1,6/28/2019,,1811457,59,100,8,USD
1640026,1,6/28/2019,,368827,9,2501,3,CAD
1640026,2,6/28/2019,,368827,9,1650,1,CAD
1640026,3,6/28/2019,,368827,9,114,3,CAD
1640026,4,6/28/2019,,368827,9,1471,1,CAD
1641000,1,6/29/2019,,1744031,50,1688,5,USD
1641002,1,6/29/2019,,504517,22,1609,1,EUR
1641003,1,6/29/2019,7/2/2019,777688,0,1731,6,EUR
1641003,2,6/29/2019,7/2/2019,777688,0,102,4,EUR
1641003,3,6/29/2019,7/2/2019,777688,0,1530,9,EUR
1641003,4,6/29/2019,7/2/2019,777688,0,1627,3,EUR
1641004,1,6/29/2019,,1857129,63,1608,4,USD
1641006,1,6/29/2019,,203916,9,423,3,CAD
1641006,2,6/29/2019,,203916,9,423,5,CAD
1641007,1,6/29/2019,,1779637,48,1789,7,USD
1641007,2,6/29/2019,,1779637,48,1454,8,USD
1641011,1,6/29/2019,,1036471,40,2505,3,GBP
1641012,1,6/29/2019,,1052614,39,2104,1,GBP
1641013,1,6/29/2019,7/4/2019,973459,0,2490,3,GBP
1641013,2,6/29/2019,7/4/2019,973459,0,1771,3,GBP
1641014,1,6/29/2019,,1960149,55,1818,3,USD
1641014,2,6/29/2019,,1960149,55,2189,1,USD
1641015,1,6/29/2019,,1961950,53,61,2,USD
1641016,1,6/29/2019,,1090726,36,2504,3,GBP
1641017,1,6/29/2019,,460999,24,168,1,EUR
1641017,2,6/29/2019,,460999,24,2489,2,EUR
1641017,3,6/29/2019,,460999,24,1614,5,EUR
1641017,4,6/29/2019,,460999,24,1202,1,EUR
1641018,1,6/29/2019,,305074,9,1747,1,CAD
1641019,1,6/29/2019,,548802,24,1798,3,EUR
1641019,2,6/29/2019,,548802,24,1588,1,EUR
1641019,3,6/29/2019,,548802,24,368,2,EUR
1641020,1,6/29/2019,,1660494,64,1613,2,USD
1641020,2,6/29/2019,,1660494,64,403,1,USD
1641020,3,6/29/2019,,1660494,64,1584,1,USD
1641020,4,6/29/2019,,1660494,64,1734,2,USD
1641020,5,6/29/2019,,1660494,64,169,1,USD
1641021,1,6/29/2019,,1737226,55,524,4,USD
1641021,2,6/29/2019,,1737226,55,435,5,USD
1641021,3,6/29/2019,,1737226,55,2507,1,USD
1641022,1,6/29/2019,,760031,29,69,1,EUR
1641023,1,6/29/2019,,1493457,59,90,2,USD
1641023,3,6/29/2019,,1493457,59,510,1,USD
1641024,1,6/29/2019,,1553574,65,2089,4,USD
1641025,1,6/29/2019,,1602848,63,2006,3,USD
1641025,2,6/29/2019,,1602848,63,1278,3,USD
1641026,1,6/29/2019,,86472,5,956,7,AUD
1641026,2,6/29/2019,,86472,5,436,2,AUD
1641026,3,6/29/2019,,86472,5,965,1,AUD
1641026,4,6/29/2019,,86472,5,2151,2,AUD
1641027,1,6/29/2019,,868701,33,1624,2,EUR
1641027,2,6/29/2019,,868701,33,774,3,EUR
1641029,1,6/29/2019,,741824,30,1266,1,EUR
1641029,2,6/29/2019,,741824,30,2513,7,EUR
1641029,3,6/29/2019,,741824,30,84,2,EUR
1641029,4,6/29/2019,,741824,30,1587,3,EUR
1641029,5,6/29/2019,,741824,30,545,1,EUR
1641029,6,6/29/2019,,741824,30,1023,1,EUR
1641029,7,6/29/2019,,741824,30,430,1,EUR
1641030,1,6/29/2019,,1581888,65,1425,2,USD
1641030,2,6/29/2019,,1581888,65,1431,6,USD
1641030,3,6/29/2019,,1581888,65,1429,2,USD
1641030,4,6/29/2019,,1581888,65,406,1,USD
1641030,5,6/29/2019,,1581888,65,71,6,USD
1641031,1,6/29/2019,,544035,19,1771,6,EUR
1641031,2,6/29/2019,,544035,19,1426,2,EUR
1641032,1,6/29/2019,,1693705,45,420,7,USD
1641032,2,6/29/2019,,1693705,45,2030,3,USD
1641034,1,6/29/2019,,1168033,39,1616,1,GBP
1641034,2,6/29/2019,,1168033,39,179,4,GBP
1641034,3,6/29/2019,,1168033,39,59,7,GBP
1641034,4,6/29/2019,,1168033,39,1007,4,GBP
1641035,1,6/29/2019,,934744,36,69,7,GBP
1641035,2,6/29/2019,,934744,36,150,10,GBP
1641036,1,6/29/2019,,374720,10,1637,2,CAD
1641036,2,6/29/2019,,374720,10,1700,7,CAD
1641036,3,6/29/2019,,374720,10,371,5,CAD
1641037,1,6/29/2019,,1395464,57,1068,1,USD
1641038,1,6/29/2019,,91913,6,1630,2,AUD
1641038,2,6/29/2019,,91913,6,1621,4,AUD
1641038,3,6/29/2019,,91913,6,466,3,AUD
1641038,4,6/29/2019,,91913,6,1619,4,AUD
1641039,1,6/29/2019,7/2/2019,559221,0,2016,2,EUR
1641039,2,6/29/2019,7/2/2019,559221,0,1708,1,EUR
1641039,3,6/29/2019,7/2/2019,559221,0,2510,1,EUR
1641040,1,6/29/2019,,1191228,39,1142,4,GBP
1641040,2,6/29/2019,,1191228,39,63,6,GBP
1641040,3,6/29/2019,,1191228,39,2037,2,GBP
1641040,4,6/29/2019,,1191228,39,1731,3,GBP
1641040,5,6/29/2019,,1191228,39,1817,3,GBP
1641040,6,6/29/2019,,1191228,39,1166,2,GBP
1641040,7,6/29/2019,,1191228,39,1626,4,GBP
1641041,1,6/29/2019,7/2/2019,1090726,0,1612,1,GBP
1641042,1,6/29/2019,,1537178,56,1678,2,USD
1641042,2,6/29/2019,,1537178,56,1058,3,USD
1641043,1,6/29/2019,7/3/2019,1301542,0,2440,1,USD
1641044,1,6/29/2019,7/3/2019,741665,0,2001,3,EUR
1641044,2,6/29/2019,7/3/2019,741665,0,1399,10,EUR
1641044,3,6/29/2019,7/3/2019,741665,0,1399,3,EUR
1641045,1,6/29/2019,,1555078,51,70,2,USD
1641045,2,6/29/2019,,1555078,51,1649,1,USD
1641046,1,6/29/2019,6/30/2019,1293114,0,1673,10,USD
1641047,1,6/29/2019,,420053,20,1322,9,EUR
1641048,1,6/29/2019,,668140,16,1444,5,EUR
1641048,2,6/29/2019,,668140,16,1657,7,EUR
1641049,1,6/29/2019,,908329,36,530,3,GBP
1641049,2,6/29/2019,,908329,36,2041,4,GBP
1642000,1,6/30/2019,,318123,9,64,2,CAD
1642000,2,6/30/2019,,318123,9,1162,5,CAD
1642000,3,6/30/2019,,318123,9,918,2,CAD
1642001,1,6/30/2019,,276051,9,1659,1,CAD
1642001,2,6/30/2019,,276051,9,1704,7,CAD
1642001,3,6/30/2019,,276051,9,439,3,CAD
1642001,4,6/30/2019,,276051,9,430,6,CAD
1642001,5,6/30/2019,,276051,9,931,1,CAD
1642002,1,6/30/2019,,1691895,65,158,2,USD
1642003,1,6/30/2019,,788244,29,1470,3,EUR
1643001,1,7/1/2019,7/4/2019,1782682,0,51,4,USD
1643001,2,7/1/2019,7/4/2019,1782682,0,1667,1,USD
1643001,3,7/1/2019,7/4/2019,1782682,0,90,5,USD
1643002,1,7/1/2019,7/5/2019,1503301,0,1197,9,USD
1643002,2,7/1/2019,7/5/2019,1503301,0,2147,4,USD
1643002,3,7/1/2019,7/5/2019,1503301,0,1497,1,USD
1643002,4,7/1/2019,7/5/2019,1503301,0,58,2,USD
1643002,5,7/1/2019,7/5/2019,1503301,0,1817,2,USD
1643002,6,7/1/2019,7/5/2019,1503301,0,70,2,USD
1643002,7,7/1/2019,7/5/2019,1503301,0,1116,3,USD
1643003,1,7/1/2019,,460999,24,2500,1,EUR
1643003,2,7/1/2019,,460999,24,899,7,EUR
1643004,1,7/1/2019,,334483,9,1762,3,CAD
1643005,1,7/1/2019,,882956,33,427,2,EUR
1643005,2,7/1/2019,,882956,33,1814,8,EUR
1643005,3,7/1/2019,,882956,33,429,1,EUR
1643006,1,7/1/2019,,1057875,37,445,1,GBP
1643006,2,7/1/2019,,1057875,37,1093,3,GBP
1643006,3,7/1/2019,,1057875,37,1388,3,GBP
1643007,1,7/1/2019,,1876912,56,1260,3,USD
1643008,1,7/1/2019,,709368,29,352,8,EUR
1643009,1,7/1/2019,,1183661,38,1589,3,GBP
1643009,2,7/1/2019,,1183661,38,710,4,GBP
1643010,1,7/1/2019,,1395483,44,390,2,USD
1643010,2,7/1/2019,,1395483,44,1641,2,USD
1643010,3,7/1/2019,,1395483,44,57,5,USD
1643011,1,7/1/2019,,1130382,38,1405,2,GBP
1643011,2,7/1/2019,,1130382,38,1618,4,GBP
1643011,3,7/1/2019,,1130382,38,2108,3,GBP
1643012,1,7/1/2019,7/5/2019,2037245,0,452,2,USD
1643012,2,7/1/2019,7/5/2019,2037245,0,60,2,USD
1643012,3,7/1/2019,7/5/2019,2037245,0,884,8,USD
1643012,4,7/1/2019,7/5/2019,2037245,0,78,3,USD
1643013,1,7/1/2019,,1858814,55,1817,7,USD
1643013,2,7/1/2019,,1858814,55,9,3,USD
1643014,1,7/1/2019,,469225,20,1764,2,EUR
1643015,1,7/1/2019,,1978029,56,1220,7,USD
1643015,2,7/1/2019,,1978029,56,113,3,USD
1643015,3,7/1/2019,,1978029,56,495,9,USD
1643016,1,7/1/2019,,1634778,66,21,2,USD
1643017,1,7/1/2019,,1368372,57,1440,5,USD
1643018,1,7/1/2019,,839871,33,1368,1,EUR
1643018,2,7/1/2019,,839871,33,1096,2,EUR
1643019,1,7/1/2019,7/4/2019,1722880,0,166,1,USD
1643020,1,7/1/2019,,1877525,45,1755,3,USD
1643020,2,7/1/2019,,1877525,45,1642,4,USD
1643021,1,7/1/2019,,2007618,62,46,1,USD
1643022,1,7/1/2019,,1422569,61,1318,2,USD
1643022,2,7/1/2019,,1422569,61,429,2,USD
1644000,1,7/2/2019,7/8/2019,1918687,0,438,2,USD
1644001,1,7/2/2019,,71511,1,61,4,AUD
1644001,2,7/2/2019,,71511,1,435,2,AUD
1644001,3,7/2/2019,,71511,1,1410,1,AUD
1644001,4,7/2/2019,,71511,1,417,3,AUD
1644003,1,7/2/2019,7/8/2019,1350476,0,1779,1,USD
1644003,2,7/2/2019,7/8/2019,1350476,0,1487,2,USD
1644003,3,7/2/2019,7/8/2019,1350476,0,1671,2,USD
